transcript_id	gene_id	0	10	18	24	30	40	48	56	64	72
TRNAK-UUU_13	TRNAK-UUU_13	0.00	0.00	0.00	0.0	0.00	0.00	2.89	0.00	0.00	0.00
TRNAK-UUU_14	TRNAK-UUU_14	0.00	0.00	0.00	0.0	0.00	0.00	2.89	0.00	0.00	0.00
TRNAK-UUU_15	TRNAK-UUU_15	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAK-UUU_16	TRNAK-UUU_16	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAK-UUU_17	TRNAK-UUU_17	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAK-UUU_18	TRNAK-UUU_18	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAK-UUU_19	TRNAK-UUU_19	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAK-UUU_2	TRNAK-UUU_2	0.00	0.00	0.00	0.0	0.00	0.00	2.89	0.00	0.00	0.00
TRNAK-UUU_20	TRNAK-UUU_20	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAK-UUU_21	TRNAK-UUU_21	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAK-UUU_22	TRNAK-UUU_22	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAK-UUU_23	TRNAK-UUU_23	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAK-UUU_24	TRNAK-UUU_24	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAK-UUU_25	TRNAK-UUU_25	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAK-UUU_26	TRNAK-UUU_26	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAK-UUU_27	TRNAK-UUU_27	0.00	0.00	0.00	0.0	0.00	0.00	2.89	0.00	0.00	0.00
TRNAK-UUU_28	TRNAK-UUU_28	0.00	0.00	0.00	0.0	0.00	0.00	2.89	0.00	0.00	0.00
TRNAK-UUU_29	TRNAK-UUU_29	0.00	0.00	0.00	0.0	0.00	0.00	2.89	0.00	0.00	0.00
TRNAK-UUU_3	TRNAK-UUU_3	0.00	0.00	0.00	0.0	0.00	0.00	2.89	0.00	0.00	0.00
TRNAK-UUU_30	TRNAK-UUU_30	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAK-UUU_31	TRNAK-UUU_31	0.00	0.00	0.00	0.0	0.00	0.00	2.89	0.00	0.00	0.00
TRNAK-UUU_32	TRNAK-UUU_32	0.00	0.00	0.00	0.0	0.00	0.00	2.89	0.00	0.00	0.00
TRNAK-UUU_33	TRNAK-UUU_33	0.00	0.00	0.00	0.0	0.00	0.00	2.89	0.00	0.00	0.00
TRNAK-UUU_34	TRNAK-UUU_34	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAK-UUU_35	TRNAK-UUU_35	0.00	0.00	0.00	0.0	0.00	0.00	2.89	0.00	0.00	0.00
TRNAK-UUU_36	TRNAK-UUU_36	0.00	0.00	0.00	0.0	0.00	0.00	2.89	0.00	0.00	0.00
TRNAK-UUU_37	TRNAK-UUU_37	0.00	0.00	0.00	0.0	0.00	0.00	2.89	0.00	0.00	0.00
TRNAK-UUU_38	TRNAK-UUU_38	0.00	0.00	0.00	0.0	0.00	0.00	2.89	0.00	0.00	0.00
TRNAK-UUU_39	TRNAK-UUU_39	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAK-UUU_4	TRNAK-UUU_4	0.00	0.00	0.00	0.0	0.00	0.00	2.89	0.00	0.00	0.00
TRNAK-UUU_5	TRNAK-UUU_5	0.00	0.00	0.00	0.0	0.00	0.00	2.89	0.00	0.00	0.00
TRNAK-UUU_6	TRNAK-UUU_6	0.00	0.00	0.00	0.0	0.00	0.00	2.89	0.00	0.00	0.00
TRNAK-UUU_7	TRNAK-UUU_7	0.00	0.00	0.00	0.0	0.00	0.00	2.89	0.00	0.00	0.00
TRNAK-UUU_8	TRNAK-UUU_8	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAK-UUU_9	TRNAK-UUU_9	0.00	0.00	0.00	0.0	0.00	0.00	2.89	0.00	0.00	0.00
TRNAL-AAG	TRNAL-AAG	0.00	3.35	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-AAG_1	TRNAL-AAG_1	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-AAG_10	TRNAL-AAG_10	0.00	3.35	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-AAG_11	TRNAL-AAG_11	0.00	3.35	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-AAG_12	TRNAL-AAG_12	0.00	3.35	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-AAG_13	TRNAL-AAG_13	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-AAG_14	TRNAL-AAG_14	0.00	3.35	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-AAG_15	TRNAL-AAG_15	0.00	3.35	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-AAG_16	TRNAL-AAG_16	0.00	3.35	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-AAG_17	TRNAL-AAG_17	0.00	3.35	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-AAG_18	TRNAL-AAG_18	0.00	3.35	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-AAG_19	TRNAL-AAG_19	0.00	3.35	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-AAG_2	TRNAL-AAG_2	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-AAG_20	TRNAL-AAG_20	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-AAG_21	TRNAL-AAG_21	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-AAG_3	TRNAL-AAG_3	0.00	3.35	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-AAG_4	TRNAL-AAG_4	0.00	3.35	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-AAG_5	TRNAL-AAG_5	0.00	3.35	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-AAG_6	TRNAL-AAG_6	0.00	3.35	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-AAG_7	TRNAL-AAG_7	0.00	3.35	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-AAG_8	TRNAL-AAG_8	0.00	3.35	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-AAG_9	TRNAL-AAG_9	0.00	3.35	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-CAA	TRNAL-CAA	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-CAA_1	TRNAL-CAA_1	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-CAA_10	TRNAL-CAA_10	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-CAA_11	TRNAL-CAA_11	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-CAA_12	TRNAL-CAA_12	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-CAA_2	TRNAL-CAA_2	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-CAA_3	TRNAL-CAA_3	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-CAA_4	TRNAL-CAA_4	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-CAA_5	TRNAL-CAA_5	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-CAA_6	TRNAL-CAA_6	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-CAA_7	TRNAL-CAA_7	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-CAA_8	TRNAL-CAA_8	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-CAA_9	TRNAL-CAA_9	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-CAG	TRNAL-CAG	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-CAG_1	TRNAL-CAG_1	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-CAG_10	TRNAL-CAG_10	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-CAG_11	TRNAL-CAG_11	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-CAG_12	TRNAL-CAG_12	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-CAG_13	TRNAL-CAG_13	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-CAG_14	TRNAL-CAG_14	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-CAG_15	TRNAL-CAG_15	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-CAG_16	TRNAL-CAG_16	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-CAG_17	TRNAL-CAG_17	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-CAG_18	TRNAL-CAG_18	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-CAG_19	TRNAL-CAG_19	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-CAG_2	TRNAL-CAG_2	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-CAG_3	TRNAL-CAG_3	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-CAG_4	TRNAL-CAG_4	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-CAG_5	TRNAL-CAG_5	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-CAG_6	TRNAL-CAG_6	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-CAG_7	TRNAL-CAG_7	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-CAG_8	TRNAL-CAG_8	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-CAG_9	TRNAL-CAG_9	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-UAA	TRNAL-UAA	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-UAA_1	TRNAL-UAA_1	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-UAA_10	TRNAL-UAA_10	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-UAA_11	TRNAL-UAA_11	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-UAA_12	TRNAL-UAA_12	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-UAA_13	TRNAL-UAA_13	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-UAA_14	TRNAL-UAA_14	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-UAA_15	TRNAL-UAA_15	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-UAA_16	TRNAL-UAA_16	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-UAA_2	TRNAL-UAA_2	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-UAA_3	TRNAL-UAA_3	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-UAA_4	TRNAL-UAA_4	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-UAA_5	TRNAL-UAA_5	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-UAA_6	TRNAL-UAA_6	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-UAA_7	TRNAL-UAA_7	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-UAA_8	TRNAL-UAA_8	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-UAA_9	TRNAL-UAA_9	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-UAG	TRNAL-UAG	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-UAG_1	TRNAL-UAG_1	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-UAG_10	TRNAL-UAG_10	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-UAG_11	TRNAL-UAG_11	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-UAG_12	TRNAL-UAG_12	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-UAG_13	TRNAL-UAG_13	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-UAG_14	TRNAL-UAG_14	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-UAG_15	TRNAL-UAG_15	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-UAG_2	TRNAL-UAG_2	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-UAG_3	TRNAL-UAG_3	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-UAG_4	TRNAL-UAG_4	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-UAG_5	TRNAL-UAG_5	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-UAG_6	TRNAL-UAG_6	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-UAG_7	TRNAL-UAG_7	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-UAG_8	TRNAL-UAG_8	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAL-UAG_9	TRNAL-UAG_9	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU	TRNAM-CAU	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_1	TRNAM-CAU_1	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_10	TRNAM-CAU_10	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_11	TRNAM-CAU_11	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_12	TRNAM-CAU_12	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_13	TRNAM-CAU_13	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_14	TRNAM-CAU_14	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_15	TRNAM-CAU_15	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_16	TRNAM-CAU_16	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_17	TRNAM-CAU_17	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_18	TRNAM-CAU_18	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_19	TRNAM-CAU_19	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_2	TRNAM-CAU_2	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_20	TRNAM-CAU_20	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_21	TRNAM-CAU_21	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_22	TRNAM-CAU_22	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_23	TRNAM-CAU_23	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_24	TRNAM-CAU_24	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_25	TRNAM-CAU_25	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_26	TRNAM-CAU_26	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_27	TRNAM-CAU_27	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_28	TRNAM-CAU_28	327.55	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_29	TRNAM-CAU_29	167.69	0.00	0.00	0.0	0.00	0.00	11.08	28.79	0.00	0.00
TRNAM-CAU_3	TRNAM-CAU_3	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_30	TRNAM-CAU_30	167.69	0.00	0.00	0.0	0.00	0.00	11.08	28.79	0.00	0.00
TRNAM-CAU_31	TRNAM-CAU_31	167.69	0.00	0.00	0.0	0.00	0.00	11.08	28.79	0.00	0.00
TRNAM-CAU_32	TRNAM-CAU_32	167.69	0.00	0.00	0.0	0.00	0.00	11.08	28.79	0.00	0.00
TRNAM-CAU_33	TRNAM-CAU_33	0.00	0.00	0.00	0.0	0.00	0.00	11.04	0.00	0.00	0.00
TRNAM-CAU_34	TRNAM-CAU_34	69.25	0.00	0.00	0.0	0.00	0.00	11.04	132.60	0.00	0.00
TRNAM-CAU_35	TRNAM-CAU_35	167.69	0.00	0.00	0.0	0.00	0.00	11.08	28.79	0.00	0.00
TRNAM-CAU_36	TRNAM-CAU_36	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_37	TRNAM-CAU_37	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_38	TRNAM-CAU_38	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_39	TRNAM-CAU_39	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_4	TRNAM-CAU_4	69.25	0.00	0.00	0.0	0.00	0.00	11.04	132.60	0.00	0.00
TRNAM-CAU_40	TRNAM-CAU_40	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_41	TRNAM-CAU_41	0.00	0.00	0.00	0.0	0.00	0.00	11.04	120.91	0.00	0.00
TRNAM-CAU_42	TRNAM-CAU_42	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_43	TRNAM-CAU_43	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_44	TRNAM-CAU_44	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_45	TRNAM-CAU_45	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_46	TRNAM-CAU_46	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_47	TRNAM-CAU_47	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_48	TRNAM-CAU_48	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_49	TRNAM-CAU_49	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_5	TRNAM-CAU_5	0.00	0.00	0.00	0.0	0.00	0.00	11.08	0.00	0.00	0.00
TRNAM-CAU_50	TRNAM-CAU_50	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_51	TRNAM-CAU_51	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_52	TRNAM-CAU_52	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_53	TRNAM-CAU_53	0.00	0.00	0.00	0.0	0.00	0.00	11.04	0.00	0.00	0.00
TRNAM-CAU_54	TRNAM-CAU_54	0.00	0.00	0.00	0.0	0.00	0.00	0.00	28.79	0.00	0.00
TRNAM-CAU_55	TRNAM-CAU_55	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_56	TRNAM-CAU_56	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_57	TRNAM-CAU_57	69.25	0.00	0.00	0.0	0.00	0.00	11.04	132.60	0.00	0.00
TRNAM-CAU_58	TRNAM-CAU_58	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_59	TRNAM-CAU_59	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_6	TRNAM-CAU_6	0.00	0.00	0.00	0.0	0.00	0.00	11.08	0.00	0.00	0.00
TRNAM-CAU_60	TRNAM-CAU_60	327.55	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_7	TRNAM-CAU_7	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_8	TRNAM-CAU_8	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAM-CAU_9	TRNAM-CAU_9	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAN-GUU	TRNAN-GUU	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAN-GUU_1	TRNAN-GUU_1	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAN-GUU_10	TRNAN-GUU_10	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAN-GUU_11	TRNAN-GUU_11	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAN-GUU_12	TRNAN-GUU_12	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAN-GUU_13	TRNAN-GUU_13	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAN-GUU_14	TRNAN-GUU_14	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAN-GUU_15	TRNAN-GUU_15	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAN-GUU_16	TRNAN-GUU_16	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAN-GUU_17	TRNAN-GUU_17	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAN-GUU_18	TRNAN-GUU_18	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAN-GUU_19	TRNAN-GUU_19	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAN-GUU_2	TRNAN-GUU_2	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAN-GUU_20	TRNAN-GUU_20	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAN-GUU_21	TRNAN-GUU_21	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAN-GUU_22	TRNAN-GUU_22	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAN-GUU_23	TRNAN-GUU_23	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAN-GUU_24	TRNAN-GUU_24	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAN-GUU_25	TRNAN-GUU_25	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAN-GUU_26	TRNAN-GUU_26	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAN-GUU_27	TRNAN-GUU_27	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAN-GUU_28	TRNAN-GUU_28	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAN-GUU_29	TRNAN-GUU_29	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAN-GUU_3	TRNAN-GUU_3	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAN-GUU_30	TRNAN-GUU_30	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAN-GUU_31	TRNAN-GUU_31	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAN-GUU_32	TRNAN-GUU_32	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAN-GUU_33	TRNAN-GUU_33	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAN-GUU_34	TRNAN-GUU_34	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAN-GUU_4	TRNAN-GUU_4	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAN-GUU_5	TRNAN-GUU_5	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAN-GUU_6	TRNAN-GUU_6	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAN-GUU_7	TRNAN-GUU_7	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
TRNAN-GUU_8	TRNAN-GUU_8	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
